id,Age,L_O_S,Dropped_Calls,Peak_calls_Sum,Peak_mins_Sum,OffPeak_calls_Sum,OffPeak_mins_Sum,Weekend_calls_Sum,Weekend_mins_Sum,International_mins_Sum,Nat_call_cost_Sum,AvePeak,AveOffPeak,AveWeekend,National_calls,National mins,AveNational,All_calls_mins,Dropped_calls_ratio,Mins_charge,call_cost_per_min,actual call cost,Total_call_cost,Total_Cost,average cost min,Peak ratio,OffPeak ratio,Weekend ratio,Nat-InterNat Ratio,Connect_Date,Gender_F,Gender_M,tariff_CAT 100,tariff_CAT 200,tariff_CAT 50,tariff_Play 100,tariff_Play 300,Handset_ASAD170,Handset_ASAD90,Handset_BS110,Handset_BS210,Handset_CAS30,Handset_CAS60,Handset_S50,Handset_S80,Handset_SOP10,Handset_SOP20,Handset_WC95,Usage_Band_High,Usage_Band_Low,Usage_Band_Med,Usage_Band_MedHigh,Usage_Band_MedLow,Tariff_OK_High CAT 100,Tariff_OK_High CAT 50,Tariff_OK_High Play 100,Tariff_OK_OK,high Dropped calls_F,high Dropped calls_T,No Usage_F,No Usage_T,target
K273030,15.0,41.4,2.0,4.0,253.8,196.0,445.2,26.0,48.599999,117.409728,17.401636,63.45,2.271429,1.869231,226.0,747.599999,3.307965,865.009727,0.004424778761,147.599999,11.789727,17.401637,64.365528,124.305528,0.143704,0.339486,0.595506,0.065008,0.157049,9783,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K143430,79.0,19.166667,2.0,98.0,969.0,273.0,594.3,16.0,44.0,496.141,32.642537,9.887755,2.176923,2.75,387.0,1607.3,4.15323,2103.441,0.002583979328,407.3,8.014372,32.642537,181.484837,331.484837,0.157592,0.602874,0.369751,0.027375,0.30868,9116,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K124900,45.0,27.8,2.0,253.0,635.400001,171.0,475.499999,21.0,35.0,371.280414,0.0,2.511462,2.780702,1.666667,445.0,1145.9,2.575056,1517.180414,0.002247191011,-54.1,7.772493,0.0,111.384124,261.384124,0.172283,0.554499,0.414958,0.030544,0.324008,9375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K271480,34.0,56.866667,0.0,40.0,193.199999,213.0,383.399999,1.0,9.5,146.575262,0.0,4.83,1.8,9.5,254.0,586.099998,2.30748,732.67526,0.0,-13.900002,11.592732,0.0,58.630105,118.570105,0.161832,0.329637,0.654155,0.016209,0.250086,10247,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K396110,28.0,13.533333,2.0,34.0,281.4,117.0,498.9,11.0,40.0,9.01311,0.0,8.276471,4.264103,3.636364,162.0,820.3,5.06358,829.31311,0.006172839506,-979.7,9.89004,0.0,3.605244,81.545244,0.098329,0.343045,0.608192,0.048763,0.010988,8947,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K119100,47.0,55.1,0.0,452.0,1021.8,7.0,65.699999,26.0,48.6,314.466045,0.0,2.260619,9.385714,1.869231,485.0,1136.099999,2.342474,1450.566044,0.0,-63.900001,9.496963,0.0,94.339814,244.339813,0.168444,0.899393,0.057829,0.042778,0.276794,10194,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K329020,44.0,26.766667,7.0,183.0,394.8,5.0,9.6,13.0,39.0,4.85403,19.938228,2.157377,1.92,3.0,201.0,443.4,2.20597,448.25403,0.01741293532,143.4,13.903924,19.938227,21.394436,104.794436,0.233784,0.890392,0.021651,0.087957,0.010947,9344,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K385850,32.0,22.5,1.0,15.0,186.6,181.0,291.6,4.0,39.0,14.407478,0.0,12.44,1.61105,9.75,200.0,517.2,2.586,531.607478,0.0025,-82.8,12.215777,0.0,5.762991,65.702991,0.123593,0.360789,0.563805,0.075406,0.027857,9216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K245200,42.0,38.366667,0.0,21.0,401.400001,3.0,154.5,28.0,55.2,48.195483,1.284103,19.114286,51.5,1.971429,52.0,611.100001,11.751923,659.295484,0.0,11.100001,11.568483,1.284102,15.742747,120.742747,0.183139,0.656848,0.252823,0.090329,0.078867,9692,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K271810,23.0,38.466667,1.0,12.0,57.6,190.0,366.9,4.0,19.2,105.202983,0.0,4.8,1.931053,4.8,206.0,443.7,2.153883,548.902983,0.002427184466,-156.3,7.596349,0.0,42.081193,102.021193,0.185864,0.129817,0.82691,0.043272,0.237104,9695,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K330300,49.0,16.4,1.0,158.0,320.400001,4.0,42.9,4.0,21.0,70.211598,11.24329,2.027848,10.725,5.25,166.0,384.300001,2.31506,454.511599,0.003012048193,84.300001,13.337237,11.243291,32.30677,115.70677,0.254574,0.833724,0.111632,0.054645,0.1827,9033,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K209430,19.0,36.5,0.0,26.0,141.6,290.0,627.3,11.0,32.0,263.764648,0.0,5.446154,2.163103,2.909091,327.0,800.9,2.449235,1064.664648,0.0,-999.1,6.066425,0.0,105.505859,183.445859,0.172304,0.176801,0.783244,0.039955,0.329335,9636,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K307940,36.0,21.133333,0.0,316.0,705.0,57.0,454.5,6.0,39.0,98.927548,0.0,2.231013,7.973684,6.5,379.0,1198.5,3.162269,1297.427548,0.0,-1.5,7.941176,0.0,29.678264,179.678264,0.138488,0.588235,0.379224,0.032541,0.082543,9175,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K302470,24.0,10.633333,3.0,212.0,694.799999,98.0,198.899999,6.0,17.5,37.624816,39.289341,3.277358,2.029592,2.916667,316.0,911.199998,2.883544,948.824814,0.004746835443,311.199998,12.62511,39.289341,50.576786,155.576786,0.163968,0.762511,0.218284,0.019205,0.041292,8860,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K368230,12.0,10.533333,2.0,269.0,1220.4,199.0,648.9,42.0,64.799999,102.885494,59.86553,4.536803,3.260804,1.542857,510.0,1934.099999,3.792353,2036.985493,0.001960784314,734.099999,8.154956,59.86553,90.731179,240.731179,0.11818,0.630991,0.335505,0.033504,0.053196,8857,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K157900,31.0,52.833333,1.0,297.0,529.8,23.0,701.7,3.0,55.8,200.470643,0.0,1.783838,30.508696,18.6,323.0,1287.3,3.985449,1487.770643,0.001547987616,-512.7,11.465859,0.0,80.188257,158.128257,0.106285,0.411559,0.545094,0.043347,0.15573,10126,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K338310,14.0,32.766667,2.0,419.0,634.800001,7.0,12.9,81.0,129.0,135.58257,23.27676,1.515036,1.842857,1.592593,507.0,776.700001,1.531953,912.282571,0.001972386588,176.700001,13.17304,23.276761,63.951532,168.951532,0.185196,0.817304,0.016609,0.166087,0.174562,9524,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K308530,16.0,37.766667,10.0,529.0,1201.800001,88.0,271.199999,23.0,49.199999,155.525294,28.829089,2.271834,3.081818,2.13913,640.0,1522.199999,2.378437,1677.725293,0.0078125,322.199999,8.947576,28.829089,75.486678,225.486678,0.1344,0.789515,0.178163,0.032322,0.102171,9674,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K103280,27.0,30.866667,10.0,373.0,656.399999,27.0,126.0,11.0,28.0,185.366665,27.561777,1.759786,4.666667,2.545455,411.0,810.399999,1.971776,995.766664,0.01216545012,210.399999,13.099704,27.561777,83.171776,188.171776,0.188972,0.80997,0.155479,0.034551,0.228735,9467,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K261560,39.0,40.9,0.0,145.0,219.0,67.0,405.9,1.0,2.4,129.908935,3.27117,1.510345,6.058209,2.4,213.0,627.3,2.94507,757.208935,0.0,27.3,11.982305,3.271169,55.234743,115.174743,0.152104,0.349115,0.647059,0.003826,0.207092,9768,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K299050,41.0,55.0,2.0,154.0,491.4,50.0,114.0,1.0,12.0,43.637282,2.254897,3.190909,2.28,12.0,205.0,617.4,3.011707,661.037282,0.00487804878,17.4,12.959184,2.254898,15.346083,120.346083,0.182056,0.795918,0.184645,0.019436,0.070679,10191,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K244770,42.0,37.733333,0.0,3.0,41.4,1.0,33.9,5.0,21.599999,16.88679,0.0,13.8,33.9,4.32,9.0,96.899999,10.766667,113.786789,0.0,-503.100001,13.544892,0.0,6.754716,66.694716,0.586138,0.427245,0.349845,0.22291,0.17427,9673,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K313370,24.0,53.8,2.0,357.0,930.0,78.0,207.599999,3.0,30.0,122.634881,0.0,2.605042,2.661538,10.0,438.0,1167.599999,2.665753,1290.23488,0.002283105023,-32.400001,8.982528,0.0,36.790464,186.790464,0.144772,0.796506,0.177801,0.025694,0.105032,10155,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K347120,19.0,24.2,0.0,123.0,529.8,72.0,231.6,16.0,81.0,62.679064,27.364956,4.307317,3.216667,5.0625,211.0,842.4,3.992417,905.079064,0.0,242.4,11.289174,27.364957,46.168676,151.168676,0.167023,0.628917,0.274929,0.096154,0.074405,9267,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K361160,72.0,41.466667,0.0,381.0,641.4,234.0,405.9,4.0,88.2,25.421657,0.0,1.683465,1.734615,22.05,619.0,1135.5,1.83441,1160.921657,0.0,-64.5,7.824306,0.0,7.626497,157.626497,0.135777,0.564861,0.357464,0.077675,0.022388,9785,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K246950,30.0,25.4,2.0,42.0,1068.0,5.0,171.0,17.0,40.0,98.539248,7.248357,25.428571,34.2,2.352941,64.0,1279.0,19.984375,1377.539248,0.015625,79.0,9.175137,7.248358,36.810132,186.810132,0.135611,0.835027,0.133698,0.031274,0.077044,9303,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K316720,26.0,13.966667,1.0,276.0,1692.6,54.0,604.499999,6.0,22.8,177.916583,96.848975,6.132609,11.194444,3.8,336.0,2319.899999,6.904464,2497.816582,0.001488095238,1119.899999,8.648002,96.848975,150.22395,300.22395,0.120195,0.7296,0.260572,0.009828,0.076691,8960,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K313800,22.0,12.833333,9.0,709.0,1082.4,16.0,42.299999,10.0,25.2,40.810583,0.0,1.526657,2.64375,2.52,735.0,1149.899999,1.56449,1190.710582,0.00612244898,-50.100001,9.706496,0.0,12.243175,162.243175,0.136257,0.941299,0.036786,0.021915,0.035491,8926,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K317670,28.0,48.9,2.0,207.0,1347.0,44.0,67.8,2.0,5.4,112.750454,21.452522,6.507246,1.540909,2.7,253.0,1420.2,5.613439,1532.950454,0.00395256917,220.2,9.74229,21.452522,55.277658,205.277658,0.13391,0.948458,0.04774,0.003802,0.079391,10008,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K144370,32.0,17.666667,1.0,226.0,2406.0,29.0,169.500001,13.0,30.600001,701.144056,135.211885,10.646018,5.844828,2.353846,268.0,2606.100002,9.724254,3307.244058,0.001865671642,1406.100002,9.616093,135.211884,345.555101,495.555101,0.149839,0.923219,0.06504,0.011742,0.26904,9071,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K137210,26.0,17.866667,1.0,311.0,1314.0,208.0,466.2,11.0,19.2,539.562997,51.855395,4.22508,2.241346,1.745455,530.0,1799.4,3.395094,2338.962997,0.0009433962264,599.4,8.651217,51.855395,213.724294,363.724294,0.155507,0.730243,0.259086,0.01067,0.299857,9077,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K352110,14.0,36.166667,0.0,62.0,357.6,67.0,124.2,11.0,57.0,17.971931,0.0,5.767742,1.853731,5.181818,140.0,538.8,3.848571,556.771931,0.0,-61.2,11.636971,0.0,5.391579,110.391579,0.198271,0.663697,0.230512,0.105791,0.033355,9626,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K262210,13.0,25.266667,0.0,24.0,55.2,129.0,484.8,18.0,47.5,167.55718,0.0,2.3,3.75814,2.638889,171.0,587.5,3.435673,755.05718,0.0,-12.5,6.879149,0.0,67.022872,126.962872,0.16815,0.093957,0.825191,0.080851,0.285204,9299,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K191940,25.0,30.333333,1.0,381.0,1105.8,19.0,34.2,20.0,49.2,273.700365,0.0,2.902362,1.8,2.46,420.0,1189.2,2.831429,1462.900365,0.00119047619,-10.8,9.649344,0.0,82.110109,232.110109,0.158664,0.929869,0.028759,0.041372,0.230155,9451,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K248970,35.0,11.266667,10.0,35.0,538.8,23.0,663.9,0.0,0.0,95.823417,0.0,15.394286,28.865217,0.0,58.0,1202.7,20.736207,1298.523417,0.08620689655,-597.3,12.303816,0.0,38.329367,116.269367,0.08954,0.447992,0.552008,0.0,0.079674,8879,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K285940,21.0,27.566667,10.0,204.0,375.6,80.0,193.200001,19.0,33.0,111.348888,0.202342,1.841176,2.415,1.736842,303.0,601.800001,1.986139,713.148889,0.01650165017,1.800001,11.241276,0.202343,33.607009,138.607009,0.194359,0.624128,0.321037,0.054835,0.185026,9368,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K146410,36.0,40.733333,1.0,350.0,1019.399999,11.0,94.799999,4.0,20.399999,253.763694,0.0,2.912571,8.618182,5.1,365.0,1134.599997,3.108493,1388.363691,0.001369863014,-65.400003,9.492332,0.0,76.129108,226.129108,0.162875,0.898466,0.083554,0.01798,0.223659,9763,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K212270,13.0,42.2,1.0,4.0,84.6,14.0,24.0,4.0,18.0,38.943631,0.0,21.15,1.714286,4.5,22.0,126.6,5.754545,165.543631,0.02272727273,-173.4,11.682464,0.0,11.683089,95.083089,0.574369,0.668246,0.189573,0.14218,0.307612,9807,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K345740,17.0,10.033333,1.0,46.0,325.8,26.0,217.2,12.0,56.5,111.810744,0.0,7.082609,8.353846,4.708333,84.0,599.5,7.136905,711.310744,0.005952380952,-0.5,10.434529,0.0,33.543223,138.543223,0.194772,0.543453,0.362302,0.094245,0.186507,8842,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K106350,36.0,54.866667,2.0,522.0,801.599999,36.0,83.099999,0.0,0.0,283.728836,43.117639,1.535632,2.308333,0.0,558.0,884.699998,1.585484,1168.428834,0.001792114695,284.699998,14.060699,40.030808,125.149459,230.149459,0.196973,0.90607,0.09393,0.0,0.320706,10187,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K324490,19.0,28.3,1.0,446.0,1438.200001,56.0,299.700001,14.0,39.0,70.633024,52.191771,3.224664,5.351786,2.785714,516.0,1776.900002,3.443605,1847.533026,0.0009689922481,576.900002,9.046936,52.191772,73.381679,223.381679,0.120908,0.809387,0.168665,0.021948,0.039751,9390,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K220360,35.0,21.6,0.0,42.0,81.6,28.0,322.8,4.0,9.0,60.506636,0.0,1.942857,11.528571,2.25,74.0,413.4,5.586486,473.906636,0.0,-186.6,8.94775,0.0,24.202654,84.142654,0.177551,0.197388,0.780842,0.021771,0.146363,9189,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K354700,26.0,49.833333,2.0,378.0,615.599999,134.0,329.699999,23.0,72.0,37.825827,0.0,1.628571,2.460448,3.130435,535.0,1017.299998,1.901495,1055.125825,0.001869158879,-182.700002,8.025656,0.0,11.347748,161.347748,0.152918,0.605131,0.324093,0.070776,0.037183,10036,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K262720,28.0,37.733333,2.0,0.0,0.0,142.0,237.599999,29.0,96.0,113.741052,0.0,0.0,1.673239,3.310345,171.0,333.599999,1.950877,447.341051,0.005847953216,-266.400001,5.0,0.0,45.496421,105.436421,0.235696,0.0,0.71223,0.28777,0.34095,9673,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K318300,33.0,57.6,2.0,334.0,1033.200001,29.0,315.599999,27.0,48.0,40.035604,17.118557,3.093413,10.882759,1.777778,390.0,1396.8,3.581538,1436.835604,0.002564102564,196.8,8.698454,17.118557,29.129238,179.129238,0.124669,0.739691,0.225945,0.034364,0.028662,10269,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K267130,26.0,11.533333,2.0,35.0,112.800001,88.0,263.1,9.0,40.800001,112.104484,0.0,3.222857,2.989773,4.533333,132.0,416.700002,3.156818,528.804486,0.007575757576,-183.299998,10.413967,0.0,44.841794,104.781794,0.198148,0.270698,0.631389,0.097912,0.269029,8887,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K313190,28.0,57.533333,2.0,502.0,964.2,69.0,381.599999,5.0,25.8,101.170307,14.611521,1.920717,5.530435,5.16,576.0,1371.599999,2.38125,1472.770306,0.001736111111,171.599999,8.514873,14.611522,44.962614,194.962614,0.132378,0.702975,0.278215,0.01881,0.073761,10267,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K162030,57.0,38.966667,0.0,134.0,418.200001,245.0,441.0,2.0,49.0,198.087491,0.0,3.120896,1.8,24.5,381.0,908.200001,2.383727,1106.287492,0.0,-891.799999,12.590839,0.0,79.234996,157.174996,0.142074,0.460471,0.485576,0.053953,0.21811,9710,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
K154140,28.0,19.166667,2.0,13.0,1111.2,76.0,259.500001,35.0,57.5,454.003034,20.287463,85.476923,3.414474,1.642857,124.0,1428.200001,11.517742,1882.203035,0.008064516129,228.200001,8.890211,20.287463,156.488373,306.488373,0.162835,0.778042,0.181697,0.04026,0.317885,9116,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
